videoName,PhaseName,Start,End
RALIHR_surgeon01_fps01_0041,out of body,26:09:00,26:46:00
RALIHR_surgeon01_fps01_0041,transitionary idle,26:46:00,27:15:00
RALIHR_surgeon01_fps01_0041,out of body,27:15:00,27:41:00
RALIHR_surgeon01_fps01_0041,transitionary idle,27:41:00,27:46:00
RALIHR_surgeon01_fps01_0041,out of body,27:46:00,28:04:00
RALIHR_surgeon01_fps01_0041,transitionary idle,28:04:00,28:16:00
RALIHR_surgeon01_fps01_0041,mesh placement,28:16:00,34:48:00
RALIHR_surgeon01_fps01_0041,transitionary idle,34:48:00,34:59:00
RALIHR_surgeon01_fps01_0041,catheter insertion,34:59:00,35:47:00
RALIHR_surgeon01_fps01_0041,transitionary idle,35:47:00,35:55:00
RALIHR_surgeon01_fps01_0041,positioning suture,35:55:00,35:59:00
RALIHR_surgeon01_fps01_0041,peritoneal closure,35:59:00,40:54:00
RALIHR_surgeon01_fps01_0041,positioning suture,40:54:00,41:31:00
RALIHR_surgeon01_fps01_0041,transitionary idle,41:31:00,41:54:00
RALIHR_surgeon01_fps01_0042,stationary idle,0:00,0:23
RALIHR_surgeon01_fps01_0042,transitionary idle,0:23,0:29
RALIHR_surgeon01_fps01_0042,mesh positioning,0:29,0:38
RALIHR_surgeon01_fps01_0042,transitionary idle,0:38,0:41
RALIHR_surgeon01_fps01_0042,reduction of hernia,0:41,1:54
RALIHR_surgeon01_fps01_0042,mesh positioning,1:54,2:01
RALIHR_surgeon01_fps01_0042,transitionary idle,2:01,2:12
RALIHR_surgeon01_fps01_0042,reduction of hernia,2:12,2:31
RALIHR_surgeon01_fps01_0042,transitionary idle,2:31,2:38
RALIHR_surgeon01_fps01_0042,peritoneal scoring,2:38,6:33
RALIHR_surgeon01_fps01_0042,preperioneal dissection,6:33,11:22
RALIHR_surgeon01_fps01_0042,reduction of hernia,11:22,22:58
RALIHR_surgeon01_fps01_0042,transitionary idle,22:58,23:27
RALIHR_surgeon01_fps01_0042,out of body,23:27,23:54
RALIHR_surgeon01_fps01_0042,transitionary idle,23:54,24:00:00
RALIHR_surgeon01_fps01_0042,reduction of hernia,24:00:00,29:13:00
RALIHR_surgeon01_fps01_0042,transitionary idle,29:13:00,30:14:00
RALIHR_surgeon01_fps01_0042,mesh placement,30:14:00,34:05:00
RALIHR_surgeon01_fps01_0042,transitionary idle,34:05:00,34:15:00
RALIHR_surgeon01_fps01_0042,positioning suture,34:15:00,34:35:00
RALIHR_surgeon01_fps01_0042,peritoneal closure,34:35:00,35:59:00
RALIHR_surgeon01_fps01_0042,catheter insertion,35:59:00,37:47:00
RALIHR_surgeon01_fps01_0042,peritoneal closure,37:47:00,44:08:00
RALIHR_surgeon01_fps01_0042,positioning suture,44:08:00,46:16:00
RALIHR_surgeon01_fps01_0042,out of body,46:16:00,46:44:00
RALIHR_surgeon01_fps01_0042,positioning suture,46:44:00,46:53:00
RALIHR_surgeon01_fps01_0042,out of body,46:53:00,47:50:00
RALIHR_surgeon01_fps01_0042,positioning suture,47:50:00,47:54:00
RALIHR_surgeon01_fps01_0042,peritoneal closure,47:54:00,51:25:00
RALIHR_surgeon01_fps01_0042,positioning suture,51:25:00,52:09:00
RALIHR_surgeon01_fps01_0042,transitionary idle,52:09:00,52:32:00
RALIHR_surgeon01_fps01_0043,transitionary idle,0:00:00,0:00:05
RALIHR_surgeon01_fps01_0043,mesh positioning,0:00:05,0:00:21
RALIHR_surgeon01_fps01_0043,transitionary idle,0:00:21,0:00:24
RALIHR_surgeon01_fps01_0043,positioning suture,0:00:24,0:00:54
RALIHR_surgeon01_fps01_0043,transitionary idle,0:00:54,0:01:02
RALIHR_surgeon01_fps01_0043,mesh positioning,0:01:02,0:01:27
RALIHR_surgeon01_fps01_0043,transitionary idle,0:01:27,0:02:25
RALIHR_surgeon01_fps01_0043,peritoneal scoring,0:02:25,0:04:39
RALIHR_surgeon01_fps01_0043,preperioneal dissection,0:04:39,0:09:42
RALIHR_surgeon01_fps01_0043,reduction of hernia,0:09:42,0:20:11
RALIHR_surgeon01_fps01_0043,transitionary idle,0:20:11,0:20:30
RALIHR_surgeon01_fps01_0043,mesh placement,0:20:30,0:25:02
RALIHR_surgeon01_fps01_0043,transitionary idle,0:25:02,0:25:20
RALIHR_surgeon01_fps01_0043,peritoneal scoring,0:25:20,0:31:49
RALIHR_surgeon01_fps01_0043,preperioneal dissection,0:31:49,0:43:12
RALIHR_surgeon01_fps01_0043,reduction of hernia,0:43:12,0:50:55
RALIHR_surgeon01_fps01_0043,transitionary idle,0:50:55,0:51:01
RALIHR_surgeon01_fps01_0043,mesh placement,0:51:01,1:00:20
RALIHR_surgeon01_fps01_0043,transitionary idle,1:00:20,1:00:28
RALIHR_surgeon01_fps01_0043,positioning suture,1:00:28,1:01:39
RALIHR_surgeon01_fps01_0043,catheter insertion,1:01:39,1:02:10
RALIHR_surgeon01_fps01_0043,positioning suture,1:02:10,1:02:17
RALIHR_surgeon01_fps01_0043,peritoneal closure,1:02:17,1:03:30
RALIHR_surgeon01_fps01_0043,positioning suture,1:03:30,1:04:50
RALIHR_surgeon01_fps01_0043,peritoneal closure,1:04:50,1:07:58
RALIHR_surgeon01_fps01_0043,positioning suture,1:07:58,1:08:32
RALIHR_surgeon01_fps01_0043,peritoneal closure,1:08:32,1:17:29
RALIHR_surgeon01_fps01_0043,positioning suture,1:17:29,1:18:19
RALIHR_surgeon01_fps01_0043,transitionary idle,1:18:19,1:18:35
RALIHR_surgeon01_fps01_0043,positioning suture,1:18:35,1:18:43
RALIHR_surgeon01_fps01_0043,transitionary idle,1:18:43,1:18:49
RALIHR_surgeon01_fps01_0044,transitionary idle,0:00,0:15
RALIHR_surgeon01_fps01_0044,mesh positioning,0:15,0:19
RALIHR_surgeon01_fps01_0044,transitionary idle,0:19,0:23
RALIHR_surgeon01_fps01_0044,positioning suture,0:23,0:38
RALIHR_surgeon01_fps01_0044,transitionary idle,0:38,0:53
RALIHR_surgeon01_fps01_0044,peritoneal scoring,0:53,2:15
RALIHR_surgeon01_fps01_0044,preperioneal dissection,2:15,7:28
RALIHR_surgeon01_fps01_0044,reduction of hernia,7:28,14:42
RALIHR_surgeon01_fps01_0044,transitionary idle,14:42,15:05
RALIHR_surgeon01_fps01_0044,mesh placement,15:05,17:52
RALIHR_surgeon01_fps01_0044,transitionary idle,17:52,18:04
RALIHR_surgeon01_fps01_0044,positioning suture,18:04,18:27
RALIHR_surgeon01_fps01_0044,peritoneal closure,18:27,22:34
RALIHR_surgeon01_fps01_0044,positioning suture,22:34,24:01:00
RALIHR_surgeon01_fps01_0044,peritoneal closure,24:01:00,25:26:00
RALIHR_surgeon01_fps01_0044,transitionary idle,25:26:00,27:08:00
RALIHR_surgeon01_fps01_0044,peritoneal closure,27:08:00,28:57:00
RALIHR_surgeon01_fps01_0044,positioning suture,28:57:00,30:39:00
RALIHR_surgeon01_fps01_0044,peritoneal closure,30:39:00,33:15:00
RALIHR_surgeon01_fps01_0044,positioning suture,33:15:00,33:19:00
RALIHR_surgeon01_fps01_0044,peritoneal closure,33:19:00,34:15:00
RALIHR_surgeon01_fps01_0044,positioning suture,34:15:00,34:52:00
RALIHR_surgeon01_fps01_0044,transitionary idle,34:52:00,36:35:00
RALIHR_surgeon01_fps01_0044,adhesiolysis,36:35:00,38:18:00
RALIHR_surgeon01_fps01_0044,transitionary idle,38:18:00,39:57:00
RALIHR_surgeon01_fps01_0044,stationary idle,39:57:00,40:53:00
RALIHR_surgeon01_fps01_0045,stationary idle,0:00,0:24
RALIHR_surgeon01_fps01_0045,transitionary idle,0:24,1:25
RALIHR_surgeon01_fps01_0045,peritoneal scoring,1:25,2:52
RALIHR_surgeon01_fps01_0045,preperioneal dissection,2:52,9:52
RALIHR_surgeon01_fps01_0045,reduction of hernia,9:52,15:47
RALIHR_surgeon01_fps01_0045,transitionary idle,15:47,15:55
RALIHR_surgeon01_fps01_0045,stationary idle,15:55,16:08
RALIHR_surgeon01_fps01_0045,transitionary idle,16:08,16:09
RALIHR_surgeon01_fps01_0045,stationary idle,16:09,16:54
RALIHR_surgeon01_fps01_0045,transitionary idle,16:54,17:09
RALIHR_surgeon01_fps01_0045,mesh placement,17:09,22:09
RALIHR_surgeon01_fps01_0045,transitionary idle,22:09,22:35
RALIHR_surgeon01_fps01_0045,catheter insertion,22:35,24:27:00
RALIHR_surgeon01_fps01_0045,transitionary idle,24:27:00,24:39:00
RALIHR_surgeon01_fps01_0045,positioning suture,24:39:00,25:00:00
RALIHR_surgeon01_fps01_0045,peritoneal closure,25:00:00,27:38:00
RALIHR_surgeon01_fps01_0045,positioning suture,27:38:00,30:24:00
RALIHR_surgeon01_fps01_0045,peritoneal closure,30:24:00,41:34:00
RALIHR_surgeon01_fps01_0045,positioning suture,41:34:00,42:24:00
RALIHR_surgeon01_fps01_0045,transitionary idle,42:24:00,43:19:00
RALIHR_surgeon01_fps01_0046,transitionary idle,0:00,0:12
RALIHR_surgeon01_fps01_0046,mesh positioning,0:12,0:34
RALIHR_surgeon01_fps01_0046,transitionary idle,0:34,0:39
RALIHR_surgeon01_fps01_0046,positioning suture,0:39,0:58
RALIHR_surgeon01_fps01_0046,transitionary idle,0:58,1:35
RALIHR_surgeon01_fps01_0046,peritoneal scoring,1:35,3:07
RALIHR_surgeon01_fps01_0046,preperioneal dissection,3:07,6:58
RALIHR_surgeon01_fps01_0046,reduction of hernia,6:58,13:35
RALIHR_surgeon01_fps01_0046,transitionary idle,13:35,13:38
RALIHR_surgeon01_fps01_0046,mesh placement,13:38,16:21
RALIHR_surgeon01_fps01_0046,transitionary idle,16:21,16:45
RALIHR_surgeon01_fps01_0046,peritoneal scoring,16:45,18:53
RALIHR_surgeon01_fps01_0046,preperioneal dissection,18:53,21:15
RALIHR_surgeon01_fps01_0046,reduction of hernia,21:15,26:10:00
RALIHR_surgeon01_fps01_0046,transitionary idle,26:10:00,26:19:00
RALIHR_surgeon01_fps01_0046,mesh placement,26:19:00,27:04:00
RALIHR_surgeon01_fps01_0046,transitionary idle,27:04:00,28:11:00
RALIHR_surgeon01_fps01_0046,positioning suture,28:11:00,28:24:00
RALIHR_surgeon01_fps01_0046,peritoneal closure,28:24:00,28:49:00
RALIHR_surgeon01_fps01_0046,catheter insertion,28:49:00,29:33:00
RALIHR_surgeon01_fps01_0046,peritoneal closure,29:33:00,31:54:00
RALIHR_surgeon01_fps01_0046,positioning suture,31:54:00,32:09:00
RALIHR_surgeon01_fps01_0046,transitionary idle,32:09:00,32:18:00
RALIHR_surgeon01_fps01_0046,stationary idle,32:18:00,32:28:00
RALIHR_surgeon01_fps01_0046,out of body,32:28:00,32:52:00
RALIHR_surgeon01_fps01_0046,stationary idle,32:52:00,33:16:00
RALIHR_surgeon01_fps01_0046,transitionary idle,33:16:00,34:09:00
RALIHR_surgeon01_fps01_0046,mesh placement,34:09:00,39:19:00
RALIHR_surgeon01_fps01_0046,transitionary idle,39:19:00,39:24:00
RALIHR_surgeon01_fps01_0046,stationary idle,39:24:00,39:40:00
RALIHR_surgeon01_fps01_0046,transitionary idle,39:40:00,39:45:00
RALIHR_surgeon01_fps01_0046,positioning suture,39:45:00,40:17:00
RALIHR_surgeon01_fps01_0046,peritoneal closure,40:17:00,54:19:00
RALIHR_surgeon01_fps01_0046,positioning suture,54:19:00,57:15:00
RALIHR_surgeon01_fps01_0046,transitionary idle,57:15:00,57:30:00
RALIHR_surgeon01_fps01_0047,transitionary idle,0:00,0:30
RALIHR_surgeon01_fps01_0047,positioning suture,0:30,0:35
RALIHR_surgeon01_fps01_0047,transitionary idle,0:35,0:53
RALIHR_surgeon01_fps01_0047,peritoneal scoring,0:53,2:36
RALIHR_surgeon01_fps01_0047,preperioneal dissection,2:36,9:26
RALIHR_surgeon01_fps01_0047,reduction of hernia,9:26,14:27
RALIHR_surgeon01_fps01_0047,transitionary idle,14:27,16:03
RALIHR_surgeon01_fps01_0047,positioning suture,16:03,16:08
RALIHR_surgeon01_fps01_0047,transitionary idle,16:08,18:09
RALIHR_surgeon01_fps01_0047,positioning suture,18:09,18:22
RALIHR_surgeon01_fps01_0047,primary hernia repair,18:22,20:10
RALIHR_surgeon01_fps01_0047,positioning suture,20:10,20:25
RALIHR_surgeon01_fps01_0047,transitionary idle,20:25,21:12
RALIHR_surgeon01_fps01_0047,mesh placement,21:12,28:18:00
RALIHR_surgeon01_fps01_0047,transitionary idle,28:18:00,28:28:00
RALIHR_surgeon01_fps01_0047,catheter insertion,28:28:00,29:22:00
RALIHR_surgeon01_fps01_0047,transitionary idle,29:22:00,29:53:00
RALIHR_surgeon01_fps01_0047,positioning suture,29:53:00,30:49:00
RALIHR_surgeon01_fps01_0047,peritoneal closure,30:49:00,31:04:00
RALIHR_surgeon01_fps01_0047,positioning suture,31:04:00,31:24:00
RALIHR_surgeon01_fps01_0047,peritoneal closure,31:24:00,32:18:00
RALIHR_surgeon01_fps01_0047,positioning suture,32:18:00,33:14:00
RALIHR_surgeon01_fps01_0047,peritoneal closure,33:14:00,41:15:00
RALIHR_surgeon01_fps01_0047,positioning suture,41:15:00,42:07:00
RALIHR_surgeon01_fps01_0047,transitionary idle,42:07:00,42:25:00
RALIHR_surgeon01_fps01_0048,transitionary idle,0:00,0:10
RALIHR_surgeon01_fps01_0048,positioning suture,0:10,0:17
RALIHR_surgeon01_fps01_0048,transitionary idle,0:17,0:28
RALIHR_surgeon01_fps01_0048,peritoneal scoring,0:28,2:11
RALIHR_surgeon01_fps01_0048,preperioneal dissection,2:11,6:09
RALIHR_surgeon01_fps01_0048,reduction of hernia,6:09,15:00
RALIHR_surgeon01_fps01_0048,transitionary idle,15:00,15:20
RALIHR_surgeon01_fps01_0048,stationary idle,15:20,15:39
RALIHR_surgeon01_fps01_0048,transitionary idle,15:39,15:48
RALIHR_surgeon01_fps01_0048,mesh placement,15:48,26:25:00
RALIHR_surgeon01_fps01_0048,transitionary idle,26:25:00,27:13:00
RALIHR_surgeon01_fps01_0048,catheter insertion,27:13:00,28:12:00
RALIHR_surgeon01_fps01_0048,transitionary idle,28:12:00,28:26:00
RALIHR_surgeon01_fps01_0048,positioning suture,28:26:00,28:51:00
RALIHR_surgeon01_fps01_0048,peritoneal closure,28:51:00,33:21:00
RALIHR_surgeon01_fps01_0048,positioning suture,33:21:00,34:15:00
RALIHR_surgeon01_fps01_0048,transitionary idle,34:15:00,34:32:00
RALIHR_surgeon01_fps01_0049,transitionary idle,0:00:00,0:00:11
RALIHR_surgeon01_fps01_0049,peritoneal scoring,0:00:11,0:02:19
RALIHR_surgeon01_fps01_0049,preperioneal dissection,0:02:19,0:06:50
RALIHR_surgeon01_fps01_0049,reduction of hernia,0:06:50,0:13:00
RALIHR_surgeon01_fps01_0049,transitionary idle,0:13:00,0:13:04
RALIHR_surgeon01_fps01_0049,mesh placement,0:13:04,0:19:30
RALIHR_surgeon01_fps01_0049,transitionary idle,0:19:30,0:19:39
RALIHR_surgeon01_fps01_0049,mesh positioning,0:19:39,0:19:47
RALIHR_surgeon01_fps01_0049,transitionary idle,0:19:47,0:19:50
RALIHR_surgeon01_fps01_0049,positioning suture,0:19:50,0:20:11
RALIHR_surgeon01_fps01_0049,transitionary idle,0:20:11,0:20:23
RALIHR_surgeon01_fps01_0049,peritoneal scoring,0:20:23,0:22:01
RALIHR_surgeon01_fps01_0049,preperioneal dissection,0:22:01,0:26:23
RALIHR_surgeon01_fps01_0049,reduction of hernia,0:26:23,0:34:34
RALIHR_surgeon01_fps01_0049,transitionary idle,0:34:34,0:34:39
RALIHR_surgeon01_fps01_0049,mesh placement,0:34:39,0:44:00
RALIHR_surgeon01_fps01_0049,transitionary idle,0:44:00,0:44:22
RALIHR_surgeon01_fps01_0049,positioning suture,0:44:22,0:44:54
RALIHR_surgeon01_fps01_0049,catheter insertion,0:44:54,0:45:33
RALIHR_surgeon01_fps01_0049,positioning suture,0:45:33,0:45:36
RALIHR_surgeon01_fps01_0049,peritoneal closure,0:45:36,0:48:20
RALIHR_surgeon01_fps01_0049,positioning suture,0:48:20,0:48:48
RALIHR_surgeon01_fps01_0049,peritoneal closure,0:48:48,0:59:19
RALIHR_surgeon01_fps01_0049,positioning suture,0:59:19,1:01:05
RALIHR_surgeon01_fps01_0049,transitionary idle,1:01:05,1:01:15
RALIHR_surgeon01_fps01_0050,transitionary idle,0:00,0:26
RALIHR_surgeon01_fps01_0050,peritoneal scoring,0:26,6:04
RALIHR_surgeon01_fps01_0050,preperioneal dissection,6:04,14:48
RALIHR_surgeon01_fps01_0050,reduction of hernia,14:48,23:57
RALIHR_surgeon01_fps01_0050,transitionary idle,23:57,24:05:00
RALIHR_surgeon01_fps01_0050,mesh placement,24:05:00,30:29:00
RALIHR_surgeon01_fps01_0050,transitionary idle,30:29:00,31:19:00
RALIHR_surgeon01_fps01_0050,catheter insertion,31:19:00,32:00:00
RALIHR_surgeon01_fps01_0050,transitionary idle,32:00:00,32:27:00
RALIHR_surgeon01_fps01_0050,positioning suture,32:27:00,32:52:00
RALIHR_surgeon01_fps01_0050,peritoneal closure,32:52:00,40:39:00
RALIHR_surgeon01_fps01_0050,positioning suture,40:39:00,41:15:00
RALIHR_surgeon01_fps01_0050,transitionary idle,41:15:00,41:39:00
RALIHR_surgeon01_fps01_0051,transitionary idle,0:00:00,0:00:09
RALIHR_surgeon01_fps01_0051,mesh positioning,0:00:09,0:00:18
RALIHR_surgeon01_fps01_0051,transitionary idle,0:00:18,0:00:21
RALIHR_surgeon01_fps01_0051,positioning suture,0:00:21,0:00:39
RALIHR_surgeon01_fps01_0051,transitionary idle,0:00:39,0:01:05
RALIHR_surgeon01_fps01_0051,peritoneal scoring,0:01:05,0:02:07
RALIHR_surgeon01_fps01_0051,preperioneal dissection,0:02:07,0:06:41
RALIHR_surgeon01_fps01_0051,reduction of hernia,0:06:41,0:10:59
RALIHR_surgeon01_fps01_0051,transitionary idle,0:10:59,0:11:06
RALIHR_surgeon01_fps01_0051,mesh placement,0:11:06,0:16:18
RALIHR_surgeon01_fps01_0051,transitionary idle,0:16:18,0:16:31
RALIHR_surgeon01_fps01_0051,peritoneal scoring,0:16:31,0:18:21
RALIHR_surgeon01_fps01_0051,preperioneal dissection,0:18:21,0:21:11
RALIHR_surgeon01_fps01_0051,reduction of hernia,0:21:11,0:27:03
RALIHR_surgeon01_fps01_0051,transitionary idle,0:27:03,0:27:12
RALIHR_surgeon01_fps01_0051,mesh placement,0:27:12,0:27:54
RALIHR_surgeon01_fps01_0051,transitionary idle,0:27:54,0:28:40
RALIHR_surgeon01_fps01_0051,mesh placement,0:28:40,0:31:23
RALIHR_surgeon01_fps01_0051,transitionary idle,0:31:23,0:31:34
RALIHR_surgeon01_fps01_0051,mesh placement,0:31:34,0:32:27
RALIHR_surgeon01_fps01_0051,transitionary idle,0:32:27,0:32:57
RALIHR_surgeon01_fps01_0051,catheter insertion,0:32:57,0:34:20
RALIHR_surgeon01_fps01_0051,transitionary idle,0:34:20,0:34:29
RALIHR_surgeon01_fps01_0051,positioning suture,0:34:29,0:34:32
RALIHR_surgeon01_fps01_0051,peritoneal closure,0:34:32,0:46:43
RALIHR_surgeon01_fps01_0051,positioning suture,0:46:43,0:49:29
RALIHR_surgeon01_fps01_0051,peritoneal closure,0:49:29,1:00:43
RALIHR_surgeon01_fps01_0051,positioning suture,1:00:43,1:01:16
RALIHR_surgeon01_fps01_0051,peritoneal closure,1:01:16,1:02:19
RALIHR_surgeon01_fps01_0051,positioning suture,1:02:19,1:04:22
RALIHR_surgeon01_fps01_0051,transitionary idle,1:04:22,1:04:29
RALIHR_surgeon01_fps01_0052,transitionary idle,0:00:00,0:00:16
RALIHR_surgeon01_fps01_0052,positioning suture,0:00:16,0:00:30
RALIHR_surgeon01_fps01_0052,transitionary idle,0:00:30,0:02:13
RALIHR_surgeon01_fps01_0052,peritoneal scoring,0:02:13,0:05:07
RALIHR_surgeon01_fps01_0052,preperioneal dissection,0:05:07,0:16:10
RALIHR_surgeon01_fps01_0052,reduction of hernia,0:16:10,0:17:03
RALIHR_surgeon01_fps01_0052,transitionary idle,0:17:03,0:17:16
RALIHR_surgeon01_fps01_0052,reduction of hernia,0:17:16,0:31:59
RALIHR_surgeon01_fps01_0052,transitionary idle,0:31:59,0:32:05
RALIHR_surgeon01_fps01_0052,out of body,0:32:05,0:32:44
RALIHR_surgeon01_fps01_0052,transitionary idle,0:32:44,0:32:57
RALIHR_surgeon01_fps01_0052,reduction of hernia,0:32:57,0:45:34
RALIHR_surgeon01_fps01_0052,transitionary idle,0:45:34,0:47:55
RALIHR_surgeon01_fps01_0052,mesh placement,0:47:55,0:51:32
RALIHR_surgeon01_fps01_0052,transitionary idle,0:51:32,0:51:37
RALIHR_surgeon01_fps01_0052,positioning suture,0:51:37,0:51:44
RALIHR_surgeon01_fps01_0052,transitionary idle,0:51:44,0:52:26
RALIHR_surgeon01_fps01_0052,catheter insertion,0:52:26,0:53:06
RALIHR_surgeon01_fps01_0052,transitionary idle,0:53:06,0:53:10
RALIHR_surgeon01_fps01_0052,positioning suture,0:53:10,0:53:26
RALIHR_surgeon01_fps01_0052,peritoneal closure,0:53:26,1:03:47
RALIHR_surgeon01_fps01_0052,positioning suture,1:03:47,1:04:46
RALIHR_surgeon01_fps01_0052,transitionary idle,1:04:46,1:05:35
RALIHR_surgeon01_fps01_0052,positioning suture,1:05:35,1:06:13
RALIHR_surgeon01_fps01_0052,peritoneal closure,1:06:13,1:07:40
RALIHR_surgeon01_fps01_0052,positioning suture,1:07:40,1:08:27
RALIHR_surgeon01_fps01_0052,transitionary idle,1:08:27,1:08:40
RALIHR_surgeon01_fps01_0052,stationary idle,1:08:40,1:09:17
RALIHR_surgeon01_fps01_0052,transitionary idle,1:09:17,1:09:31
RALIHR_surgeon01_fps01_0053,transitionary idle,0:00,0:36
RALIHR_surgeon01_fps01_0053,mesh positioning,0:36,0:55
RALIHR_surgeon01_fps01_0053,positioning suture,0:55,1:15
RALIHR_surgeon01_fps01_0053,transitionary idle,1:15,2:26
RALIHR_surgeon01_fps01_0053,peritoneal scoring,2:26,3:49
RALIHR_surgeon01_fps01_0053,preperioneal dissection,3:49,8:01
RALIHR_surgeon01_fps01_0053,reduction of hernia,8:01,13:40
RALIHR_surgeon01_fps01_0053,transitionary idle,13:40,13:49
RALIHR_surgeon01_fps01_0053,mesh placement,13:49,18:32
RALIHR_surgeon01_fps01_0053,transitionary idle,18:32,19:05
RALIHR_surgeon01_fps01_0053,catheter insertion,19:05,19:36
RALIHR_surgeon01_fps01_0053,transitionary idle,19:36,19:44
RALIHR_surgeon01_fps01_0053,positioning suture,19:44,19:46
RALIHR_surgeon01_fps01_0053,peritoneal closure,19:46,37:51:00
RALIHR_surgeon01_fps01_0053,positioning suture,37:51:00,38:31:00
RALIHR_surgeon01_fps01_0053,transitionary idle,38:31:00,38:53:00
RALIHR_surgeon01_fps01_0054,transitionary idle,0:00,0:08
RALIHR_surgeon01_fps01_0054,positioning suture,0:08,0:30
RALIHR_surgeon01_fps01_0054,transitionary idle,0:30,0:39
RALIHR_surgeon01_fps01_0054,peritoneal scoring,0:39,2:01
RALIHR_surgeon01_fps01_0054,preperioneal dissection,2:01,6:41
RALIHR_surgeon01_fps01_0054,reduction of hernia,6:41,14:21
RALIHR_surgeon01_fps01_0054,blurry,14:21,14:36
RALIHR_surgeon01_fps01_0054,out of body,14:36,15:01
RALIHR_surgeon01_fps01_0054,transitionary idle,15:01,15:08
RALIHR_surgeon01_fps01_0054,adhesiolysis,15:08,15:14
RALIHR_surgeon01_fps01_0054,transitionary idle,15:14,15:23
RALIHR_surgeon01_fps01_0054,stationary idle,15:23,15:37
RALIHR_surgeon01_fps01_0054,out of body,15:37,15:57
RALIHR_surgeon01_fps01_0054,transitionary idle,15:57,16:38
RALIHR_surgeon01_fps01_0054,out of body,16:38,17:07
RALIHR_surgeon01_fps01_0054,transitionary idle,17:07,17:24
RALIHR_surgeon01_fps01_0054,reduction of hernia,17:24,19:24
RALIHR_surgeon01_fps01_0054,transitionary idle,19:24,19:27
RALIHR_surgeon01_fps01_0054,mesh placement,19:27,25:20:00
RALIHR_surgeon01_fps01_0054,transitionary idle,25:20:00,25:24:00
RALIHR_surgeon01_fps01_0054,stationary idle,25:24:00,25:50:00
RALIHR_surgeon01_fps01_0054,transitionary idle,25:50:00,27:06:00
RALIHR_surgeon01_fps01_0054,catheter insertion,27:06:00,27:58:00
RALIHR_surgeon01_fps01_0054,transitionary idle,27:58:00,28:07:00
RALIHR_surgeon01_fps01_0054,positioning suture,28:07:00,28:20:00
RALIHR_surgeon01_fps01_0054,peritoneal closure,28:20:00,35:53:00
RALIHR_surgeon01_fps01_0054,positioning suture,35:53:00,37:06:00
RALIHR_surgeon01_fps01_0054,peritoneal closure,37:06:00,38:26:00
RALIHR_surgeon01_fps01_0054,positioning suture,38:26:00,38:44:00
RALIHR_surgeon01_fps01_0054,peritoneal closure,38:44:00,39:46:00
RALIHR_surgeon01_fps01_0054,positioning suture,39:46:00,40:01:00
RALIHR_surgeon01_fps01_0054,peritoneal closure,40:01:00,42:56:00
RALIHR_surgeon01_fps01_0054,positioning suture,42:56:00,43:39:00
RALIHR_surgeon01_fps01_0054,transitionary idle,43:39:00,43:54:00
RALIHR_surgeon01_fps01_0055,transitionary idle,0:00:00,0:00:10
RALIHR_surgeon01_fps01_0055,positioning suture,0:00:10,0:00:27
RALIHR_surgeon01_fps01_0055,transitionary idle,0:00:27,0:00:38
RALIHR_surgeon01_fps01_0055,mesh positioning,0:00:38,0:01:12
RALIHR_surgeon01_fps01_0055,transitionary idle,0:01:12,0:01:28
RALIHR_surgeon01_fps01_0055,peritoneal scoring,0:01:28,0:04:10
RALIHR_surgeon01_fps01_0055,preperioneal dissection,0:04:10,0:07:49
RALIHR_surgeon01_fps01_0055,reduction of hernia,0:07:49,0:26:54
RALIHR_surgeon01_fps01_0055,transitionary idle,0:26:54,0:27:05
RALIHR_surgeon01_fps01_0055,mesh placement,0:27:05,0:29:10
RALIHR_surgeon01_fps01_0055,transitionary idle,0:29:10,0:29:27
RALIHR_surgeon01_fps01_0055,peritoneal scoring,0:29:27,0:31:15
RALIHR_surgeon01_fps01_0055,preperioneal dissection,0:31:15,0:34:10
RALIHR_surgeon01_fps01_0055,reduction of hernia,0:34:10,0:38:29
RALIHR_surgeon01_fps01_0055,transitionary idle,0:38:29,0:38:38
RALIHR_surgeon01_fps01_0055,mesh placement,0:38:38,0:41:41
RALIHR_surgeon01_fps01_0055,transitionary idle,0:41:41,0:41:47
RALIHR_surgeon01_fps01_0055,mesh placement,0:41:47,0:41:49
RALIHR_surgeon01_fps01_0055,transitionary idle,0:41:49,0:41:54
RALIHR_surgeon01_fps01_0055,positioning suture,0:41:54,0:42:05
RALIHR_surgeon01_fps01_0055,peritoneal closure,0:42:05,0:42:57
RALIHR_surgeon01_fps01_0055,catheter insertion,0:42:57,0:43:41
RALIHR_surgeon01_fps01_0055,peritoneal closure,0:43:41,0:46:24
RALIHR_surgeon01_fps01_0055,positioning suture,0:46:24,0:46:48
RALIHR_surgeon01_fps01_0055,peritoneal closure,0:46:48,0:51:45
RALIHR_surgeon01_fps01_0055,positioning suture,0:51:45,0:53:13
RALIHR_surgeon01_fps01_0055,peritoneal closure,0:53:13,0:55:25
RALIHR_surgeon01_fps01_0055,positioning suture,0:55:25,0:55:49
RALIHR_surgeon01_fps01_0055,peritoneal closure,0:55:49,0:56:01
RALIHR_surgeon01_fps01_0055,positioning suture,0:56:01,0:56:45
RALIHR_surgeon01_fps01_0055,peritoneal closure,0:56:45,0:57:22
RALIHR_surgeon01_fps01_0055,positioning suture,0:57:22,0:57:35
